Data;Endereco;Moeda;Quantidade;Valor $;Valor do Ativo $
07/25/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;33,62548003;0,01
07/26/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;34,77128755;0,01
07/27/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;35,72423637;0,01
07/28/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;35,07192021;0,01
07/29/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;26,73361798;0,00
07/30/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;29,47901817;0,01
07/31/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;30,13133433;0,01
08/01/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;25,86008155;0,00
08/02/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;22,49072677;0,00
08/03/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;24,03926862;0,00
08/04/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;24,03926862;0,00
08/05/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;24,16405954;0,00
08/06/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;24,22078268;0,00
08/07/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;22,90480573;0,00
08/08/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;22,04261393;0,00
08/09/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;21,07264816;0,00
08/10/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;23,30186774;0,00
08/11/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;25,76365221;0,00
08/12/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;25,98487247;0,00
08/13/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;27,72060069;0,00
08/14/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;26,427313;0,00
08/15/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;24,51007072;0,00
08/16/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;24,39662443;0,00
08/18/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;22,16173254;0,00
08/19/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;20,15940554;0,00
08/20/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;20,81739401;0,00
08/21/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;22,17307717;0,00
08/22/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;22,9331673;0,00
08/23/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;22,3432466;0,00
08/24/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;22,12769865;0,00
08/25/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;21,93483996;0,00
08/26/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;25,45734723;0,00
08/27/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;25,61049972;0,00
08/28/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;27,83404698;0,00
08/29/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;27,00588907;0,00
08/30/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;26,80735807;0,00
08/31/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;27,74896226;0,00
09/01/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;26,67122252;0,00
09/02/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;27,74896226;0,00
09/03/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;28,28783214;0,00
09/04/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;28,15169659;0,00
09/05/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;28,30484908;0,00
09/06/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;27,77165152;0,00
09/07/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;24,90713273;0,00
09/08/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;24,64620626;0,00
09/09/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;26,80735807;0,00
09/10/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;28,74728961;0,01
09/11/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;28,98552681;0,01
09/12/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;32,32652002;0,01
09/13/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;29,22943633;0,01
09/14/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;29,89309712;0,01
09/15/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;29,91578638;0,01
09/16/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;29,50170743;0,01
09/17/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;28,72460035;0,01
09/18/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;27,73761764;0,00
09/19/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;27,34055562;0,00
09/20/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;27,06261222;0,00
09/21/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;25,87142618;0,00
09/22/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;22,29786808;0,00
09/23/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;21,96887385;0,00
09/24/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;23,31888468;0,00
09/25/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;22,32622966;0,00
09/26/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;22,00290773;0,00
09/29/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;21,47538249;0,00
09/30/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;21,88378913;0,00
10/01/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;21,88378913;0,00
10/02/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;21,88378913;0,00
10/03/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;35,48032685;0,01
10/04/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;39,66649491;0,01
10/05/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;38,0895915;0,01
10/06/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;21,88378913;0,00
10/07/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;21,88378913;0,00
10/08/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;28,5487586;0,01
10/09/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;29,32019337;0,01
10/10/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;28,96850987;0,01
10/11/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;30,5907918;0,01
10/12/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;30,42062237;0,01
10/13/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;28,51472471;0,01
10/14/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;31,62315303;0,01
10/15/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;30,74961661;0,01
10/16/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;31,13533399;0,01
10/17/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;32,31517539;0,01
10/18/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;33,30215811;0,01
10/19/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;33,6935478;0,01
10/20/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;29,56410289;0,01
10/21/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;28,57144786;0,01
10/22/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;30,23343599;0,01
10/23/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;30,78365049;0,01
10/24/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;33,67653086;0,01
10/25/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;35,5767562;0,01
10/26/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;33,89207881;0,01
10/27/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;31,66285923;0,01
10/28/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;29,8817525;0,01
10/29/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;30,27881451;0,01
10/30/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;27,49938043;0,00
10/31/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;26,8187027;0,00
11/01/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;26,64286095;0,00
11/02/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;26,41029606;0,00
11/03/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;26,23445431;0,00
11/04/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;28,18573048;0,00
11/05/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;29,84771861;0,01
11/06/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;28,95149293;0,01
11/07/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;31,98618116;0,01
11/08/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;28,44098463;0,01
11/09/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;24,05628556;0,00
11/10/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;27,527742;0,00
11/11/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;26,09264645;0,00
11/12/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;23,9144777;0,00
11/13/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;22,35459123;0,00
11/14/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;24,09031945;0,00
11/15/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;23,4833818;0,00
11/16/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;22,36026354;0,00
11/17/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;21,87811681;0,00
11/18/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;21,87811681;0,00
11/19/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;21,87811681;0,00
11/20/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;21,87811681;0,00
11/21/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;19,51843401;0,00
11/22/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;19,51843401;0,00
11/23/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;20,96487419;0,00
11/24/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;20,96487419;0,00
11/25/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;20,96487419;0,00
11/26/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;20,96487419;0,00
11/27/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;20,96487419;0,00
11/28/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;20,96487419;0,00
11/29/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;22,7743425;0,00
11/30/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;26,1153357;0,00
12/01/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;23,38695246;0,00
12/02/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;23,38695246;0,00
12/03/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;24,41931369;0,00
12/04/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;23,29619543;0,00
12/05/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;24,18107648;0,00
12/06/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;24,18107648;0,00
12/07/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;23,74998058;0,00
12/08/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;22,68925778;0,00
12/09/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;22,68925778;0,00
12/10/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;22,68925778;0,00
12/11/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;22,68925778;0,00
12/12/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;21,92349533;0,00
12/13/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;19,97789148;0,00
12/14/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;21,7533259;0,00
12/15/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;19,71696501;0,00
12/16/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;17,64657024;0,00
12/17/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;18,19678474;0,00
12/18/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;19,18376745;0,00
12/19/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;17,93585827;0,00
12/20/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;20,52810598;0,00
12/21/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;22,52476066;0,00
12/22/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;24,23779962;0,00
12/23/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;28,19140279;0,00
12/24/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;33,46098291;0,01
12/25/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;32,43996631;0,01
12/26/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;37,93076669;0,01
12/27/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;38,64547831;0,01
12/28/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;37,20471044;0,01
12/29/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;37,20471044;0,01
12/30/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;35,95112895;0,01
12/31/2022;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;33,63682466;0,01
01/01/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;30,43763931;0,01
01/02/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;29,09330079;0,01
01/03/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;28,3899338;0,01
01/04/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;25,38927946;0,00
01/05/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;26,96051056;0,00
01/06/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;26,63718863;0,00
01/07/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;26,68256715;0,00
01/08/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;27,38026183;0,00
01/09/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;27,78866847;0,00
01/10/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;28,3899338;0,01
01/11/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;27,78866847;0,00
01/12/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;27,78866847;0,00
01/13/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;27,82837467;0,00
01/14/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;29,97250953;0,01
01/15/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;29,97250953;0,01
01/16/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;31,5721022;0,01
01/17/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;26,49538077;0,00
01/18/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;27,03425064;0,00
01/19/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;25,19642076;0,00
01/20/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;26,08697413;0,00
01/21/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;28,36157222;0,00
01/22/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;27,97585484;0,00
01/23/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;27,54475894;0,00
01/24/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;27,8794255;0,00
01/25/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;25,65020592;0,00
01/26/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;29,63784297;0,01
01/27/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;30,27314219;0,01
01/28/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;30,15402359;0,01
01/29/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;32,13933365;0,01
01/30/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;30,3922608;0,01
01/31/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;30,06326656;0,01
02/01/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;30,41495005;0,01
02/02/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;33,98850815;0,01
02/03/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;32,67820352;0,01
02/04/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;33,67085855;0,01
02/05/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;32,32084771;0,01
02/06/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;33,00719776;0,01
02/07/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;34,48199951;0,01
02/08/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;35,03788633;0,01
02/09/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;34,78830449;0,01
02/10/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;44,87367957;0,01
02/11/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;40,04653998;0,01
02/12/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;39,51334242;0,01
02/13/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;38,18602084;0,01
02/14/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;36,48432651;0,01
02/15/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;37,27845053;0,01
02/16/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;59,21329049;0,01
02/17/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;47,10857147;0,01
02/18/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;46,33146439;0,01
02/19/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;44,14195101;0,01
02/20/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;49,5193051;0,01
02/21/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;46,89869583;0,01
02/22/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;42,44592899;0,01
02/23/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;44,00014315;0,01
02/24/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;41,42491239;0,01
02/25/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;40,5627206;0,01
02/26/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;38,03854067;0,01
02/27/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;39,18434819;0,01
02/28/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;36,09860913;0,01
03/01/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;37,91374975;0,01
03/02/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;36,81899306;0,01
03/03/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;36,38222485;0,01
03/04/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;38,46396425;0,01
03/05/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;38,77026923;0,01
03/06/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;34,69187515;0,01
03/07/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;37,5790832;0,01
03/08/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;38,3278287;0,01
03/09/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;36,42760337;0,01
03/10/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;33,88073418;0,01
03/11/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;41,80495746;0,01
03/12/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;43,30244847;0,01
03/13/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;43,2343807;0,01
03/14/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;44,2553973;0,01
03/15/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;39,2297267;0,01
03/16/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;41,8219744;0,01
03/17/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;43,26841459;0,01
03/18/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;44,94741966;0,01
03/19/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;ALGB;5672,314445;43,52934105;0,01
03/19/2023;0x7E40b4D0a28612cbD8d8f78507FF517DF801045E;BUSD;925,4686781;908,0448793;0,98
08/11/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;DAI;2009,139984;2009,139984;1,00
08/12/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;DAI;2009,139984;2009,139984;1,00
08/13/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;DAI;2009,139984;2009,139984;1,00
08/14/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;DAI;2009,139984;2009,139984;1,00
